companyName,sourceType,sourceUrl,capturedAt,evidenceSummary,evidenceStrength,permissionFlag
Glooko,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Glooko,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Glooko,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
上海鹰瞳医疗科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
上海鹰瞳医疗科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
上海鹰瞳医疗科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
上海鹰瞳医疗科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
山东正心医疗科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
山东正心医疗科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
山东正心医疗科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
山东正心医疗科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
深圳硅基智能科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
深圳硅基智能科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
深圳硅基智能科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
深圳硅基智能科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Amwell,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Amwell,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Amwell,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Amwell,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/148e6d63-1fa8-4423-9b16-ac4b85765a65,2026-05-14,"Staff Software Engineer, Growth; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/e206ad9f-58ab-4dea-afa6-77a2240293c9,2026-05-14,"Product Manager, Conversational AI ; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/52fe3126-23ad-418b-8d40-e0cad5ab7d91,2026-05-14,"Product Manager, Commercial Solutions; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/9e0de34e-f7cc-4ea2-919c-45d0552b6476,2026-05-14,"Senior Product Manager, Identity & Entitlements; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/4356b10b-1df5-4c44-b681-119c8413a796,2026-05-14,"Senior Product Manager, Consumer Experiences; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/da6da560-9790-45a5-b805-a780c2aba505,2026-05-14,"Staff Software Engineer - Brain Health, AI; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/8c81f0c5-a2e8-43ba-8347-34c6302c1c3a,2026-05-14,"Staff Software Engineer, Hinge Select; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/4fba45fc-b27f-4ac8-9eac-2b8ac66c0a58,2026-05-14,"Staff Software Engineer, Proactive Communications; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/f5b06c49-aa7d-4516-8c55-3ad518e98d9a,2026-05-14,Senior Engineering Manager - Brain Health; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/8390aad0-ade1-4875-92d1-28a7ff4676a1,2026-05-14,Senior Software Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/fafa425b-fdc4-497d-93d4-f52203eeb5d8,2026-05-14,Lead Data Analyst; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/3e4727c3-6842-4a74-8b3f-00f47c787ddb,2026-05-14,Mechanical Engineer II; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/1156e183-c32e-4a5b-8c2e-d06cc97dde95,2026-05-14,Electrical Engineer II; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/1c12ab11-054c-45be-9be5-054aaa81414b,2026-05-14,Data Science Manager; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/d686db55-9932-4ecd-aa05-51d5d7bc3be9,2026-05-14,Senior Data Scientist - Claims Data; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/116315f4-07d8-42c7-a527-a4db855a3973,2026-05-14,Senior Software Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/62606e75-fd9f-4f9e-85c2-63a82e849db2,2026-05-14,Software Engineer II; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/03cb8e88-0ea7-4db1-bdf8-2cfacf697521,2026-05-14,"Senior Product Manager, Vertical Programs; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/c01f66d5-0092-4651-8442-a92f151a6503,2026-05-14,"Senior Software Engineer, Fullstack; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/c8f3a994-f736-4f49-aaf3-cceb7610c702,2026-05-14,Senior Software Engineer - Accounts; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/45e3a1d2-e640-4545-b9d2-c9b337fb228d,2026-05-14,Staff Regulatory Affairs Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/1b52c1a5-bf9c-4cfb-828e-03405ef7c1bd,2026-05-14,"Sr. Project Manager / AI Implementations, Growth Marketing Operations; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/12ec2655-34d6-4990-a148-4504b91b7796,2026-05-14,Firmware Engineer II; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/25e98df9-f165-4cde-9eed-579370008428,2026-05-14,Engineering Manager; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/d7ed5d8f-351e-4c50-a9af-362523eb2d87,2026-05-14,Lead Product Manager - Agentic AI; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/a2ff546f-48b3-470a-b3ad-e9cbe6216346,2026-05-14,Senior Data Scientist; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/547ca385-1f61-4155-91c2-6f39db733e4c,2026-05-14,"Engineering Manager, Design Systems; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/383dd2f7-f67a-49ab-a61b-e3c9eec51a4a,2026-05-14,"Engineering Manager, Outcomes; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/c1fddddd-93d1-4eae-b34b-3ff6f9dc2bab,2026-05-14,"Engineering Manager, Home Library; ; verified_active",strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/2d739073-cf92-4681-991c-f3ac871cdb7a,2026-05-14,Staff Software Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/87b9c2f0-43f6-470e-bac5-6c5e701ddcbd,2026-05-14,Senior Software Engineer - Frontend; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/9fa0966d-ea95-4948-bc28-c8511944b320,2026-05-14,Senior Software Engineer - Search; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/2e024e56-5b4c-450e-8f3f-1b1cb43f19b1,2026-05-14,IT Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/da7155c4-75c7-418a-a693-2171d6095d4b,2026-05-14,Lead Security Engineer; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/8b4e1896-3520-4a5b-9e8e-53e0ccd736f9,2026-05-14,Software Engineer II; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",official_ashby,https://jobs.ashbyhq.com/hinge-health/d4e9486b-46e7-4b07-8679-a2868fff8355,2026-05-14,Sr. Engineering Manager; ; verified_active,strong_official_job,public_job_posting
"Hinge Health, Inc.",linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Hinge Health, Inc.",indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Hinge Health, Inc.",boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Hinge Health, Inc.",51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
方舟健客,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
方舟健客,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
方舟健客,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
方舟健客,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Mindmaze SA,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Mindmaze SA,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Mindmaze SA,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Mindmaze SA,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
北京致远慧图科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
北京致远慧图科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
北京致远慧图科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
北京致远慧图科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
妙手医生,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
妙手医生,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
妙手医生,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
妙手医生,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
长沙爱孕记医疗科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
长沙爱孕记医疗科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
长沙爱孕记医疗科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
长沙爱孕记医疗科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Doctolib,official_careers_timeout,https://www.doctolib.fr/,2026-05-14,company verification timed out after 45000ms,gated_or_unavailable_job_source,timeout
平安健康,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
平安健康,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
平安健康,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
平安健康,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
苏州体素信息科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
苏州体素信息科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
苏州体素信息科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
苏州体素信息科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Corventis, Inc.",linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Corventis, Inc.",indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Corventis, Inc.",boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Corventis, Inc.",51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Voluntis Sa.,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Voluntis Sa.,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Voluntis Sa.,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Voluntis Sa.,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
合肥合滨智能机器人有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
合肥合滨智能机器人有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
合肥合滨智能机器人有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
合肥合滨智能机器人有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7391268,2026-05-14,Bilingual (French/English) Part Time Flex Mental Health Coach; Remote - United States; expired_or_closed,medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/5969696,2026-05-14,"California Remote Therapist, W2 Part Time (CA Residents); Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7822035,2026-05-14,Data Governance Manager; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7908962,2026-05-14,"Director, AI Enablement; Remote - United States; San Francisco - Hybrid; verified_active",strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7868660,2026-05-14,"Director, Data Science; Remote - United States; verified_active",strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6579382,2026-05-14,"Georgia Remote Licensed Mental Health Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6572886,2026-05-14,"Hawaii Remote Licensed Mental HealthTherapist, 1099 Contractor ; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6580527,2026-05-14,"Illinois Remote Licensed Mental Health Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/4723824,2026-05-14,Join our Talent Community as an Online Mental Health Coach!; Remote - United States; expired_or_closed,medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/4723816,2026-05-14,Join our Talent Community as a Part Time Therapist!; Remote - United States; expired_or_closed,medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6577648,2026-05-14,"Kansas- Remote Mental Health Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6626831,2026-05-14,"Kentucky Remote Mental Health Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6685572,2026-05-14,"Maine Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6583377,2026-05-14,"Maryland Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6581069,2026-05-14,"Massachusetts Remote Licensed Mental Health Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6679118,2026-05-14,"Mississippi Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6583402,2026-05-14,"Missouri Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6573069,2026-05-14,"New Jersey- Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6582721,2026-05-14,"North Carolina Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6577393,2026-05-14,"Ohio Remote Licensed Mental Health Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6572980,2026-05-14,"Pennsylvania-Remote Licensed Mental Health Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7914893,2026-05-14,Principal Data Scientist; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7891502,2026-05-14,Principal Machine Learning Engineer; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6572951,2026-05-14,"Rhode Island- Remote Licensed Therapist, 1099 Contractor ; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7776483,2026-05-14,Senior Data Engineer; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7776472,2026-05-14,Staff Data Engineer; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7891873,2026-05-14,Staff Machine Learning Engineer; Remote - United States; verified_active,strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7594957,2026-05-14,"Staff Product Manager, MarTech; Remote - New York City, NY; Remote - Seattle, WA; Remote - United States; San Francisco - Hybrid; verified_active",strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/7767283,2026-05-14,"Staff Software Engineer, Mobile; Remote - United States; verified_active",strong_official_job,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6572957,2026-05-14," Tennessee-Remote Mental Health Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6581079,2026-05-14,"Utah Remote Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,official_greenhouse,https://job-boards.greenhouse.io/hs/jobs/6581085,2026-05-14,"Wisconsin Remote Mental Health Licensed Therapist, 1099 Contractor; Remote - United States; expired_or_closed",medium_job_board,public_job_posting
Headspace Health,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Headspace Health,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Headspace Health,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Headspace Health,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
春雨医生,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
春雨医生,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
春雨医生,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
春雨医生,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Big Health, Inc.",linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Big Health, Inc.",indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Big Health, Inc.",boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
"Big Health, Inc.",51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
丁香园,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
丁香园,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
丁香园,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
丁香园,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广州安必平医药科技股份有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广州安必平医药科技股份有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广州安必平医药科技股份有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广州安必平医药科技股份有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广西医准智能科技有限公司,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广西医准智能科技有限公司,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广西医准智能科技有限公司,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
广西医准智能科技有限公司,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Ada Health,official_greenhouse,https://job-boards.greenhouse.io/adahealth/jobs/8367927002,2026-05-14,Engineering Manager - Integrations and Onboarding; Remote Canada; verified_active,strong_official_job,public_job_posting
Ada Health,official_greenhouse,https://job-boards.greenhouse.io/adahealth/jobs/8488980002,2026-05-14,"Senior AI Engineer; Berlin, Remote Germany, Remote United Kingdom; verified_active",strong_official_job,public_job_posting
Ada Health,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Ada Health,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Ada Health,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Ada Health,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
mySugr,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
mySugr,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
mySugr,boss_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
mySugr,51job_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Babylon Health,linkedin_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
Babylon Health,indeed_jobs,,2026-05-14,browser_required_not_executed; query emitted in job_search_queries.csv,gated_job_source,browser_or_login_required
