companyName,productName,productType,sourceType,sourceUrl,categories,productAiFitScore,expectedMarketLiftScore,implementationComplexityScore,complianceRiskScore,priorityScore,aiOpportunity
"Respironics Inc., Sleep & Home Respiratory Group",RESPIRONICS PERFORMAX TOTAL FACE MASK,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K091271,,5,2,0,2,6,医疗软件 AI 增强
"Respironics Inc., Sleep & Home Respiratory Group",REVOLUTIONFULL FACE MASK,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K082866,,5,2,0,2,6,医疗软件 AI 增强
"Respironics Inc., Sleep & Home Respiratory Group",WALLABY 4,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070180,,5,2,0,2,6,医疗软件 AI 增强
"Respironics New Jersey, Inc.","MYNEB NEBULIZER, MODEL RDD100",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K053203,,5,2,0,2,6,医疗软件 AI 增强
Rich-Mar Corp.,RICH-MAR MODEL 510 ULTRASOUND,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K915557,,5,2,0,2,6,医疗软件 AI 增强
Rich-Mar Corp.,RM VI-HV,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771157,,5,2,0,2,6,医疗软件 AI 增强
Richard Wolf Medical Instruments Corp.,BIPOLAR FORCEPS,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K023813,,5,2,0,2,6,医疗软件 AI 增强
Richard Wolf Medical Instruments Corp.,MYOMA DRILL 5MM-8383.611,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K940844,,5,2,0,2,6,医疗软件 AI 增强
"Rmds, Inc.",FAVC-M: FEMORAL ARTERY VASCULAR CLAMP-MOBILE (MODEL M100-M200) FAVC-M FEMORAL ARTERY VASCULAR CLAMP-MOBILE ADJ BELT 6005,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K970027,,5,2,0,2,6,医疗软件 AI 增强
"Roche Diabetes Care, Inc.",Accu-Chek Safe-T-Pro Uno Lancing Device,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K220364,,5,2,0,2,6,医疗软件 AI 增强
"Roche Diabetes Care, Inc.",Accu-Chek Softclix Blood Lancing System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K214022,,5,2,0,2,6,医疗软件 AI 增强
Romedex International Srl,EVGUIDE TIP LOCATION SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K093775,,5,2,0,2,6,医疗软件 AI 增强
Rtx Healthcare A/S,RTX3320PSTN WIRELESS TELEHEALTH GATEWAY,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041816,internet_healthcare,5,2,0,2,6,在线问诊分诊、问答和医患服务自动化
Samson Taiwan Corp.,VINYL EXAMINATION GLOVES,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K893102,,5,2,0,2,6,医疗软件 AI 增强
"Seabrook Medical Systems, Inc.",ELECTRI-COOL(TM) LIQUID-CIRCULAT. THERMAL THERAPY,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K902269,,5,2,0,2,6,医疗软件 AI 增强
"Sedecal., Sa.","RadPRO® Mobile 40kW; RadPRO® Mobile 40kW FLEXPLUS, Model SM-40HF-B-D-VIR",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K161345,,5,2,0,2,6,医疗软件 AI 增强
Seemac Reison AB Co.,SWEMAC REISON BIPLANAR 300,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K911739,,5,2,0,2,6,医疗软件 AI 增强
"Seigla Medical, Inc.","LiquID 061 Guide Catheter Extension, LiquID 071 Guide Catheter Extension",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K220691,,5,2,0,2,6,医疗软件 AI 增强
"Selectivemed Components, Inc.",GUARDIAN DISPOSABLE TENS AND TENS/NMES ELECTRODES,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K945676,,5,2,0,2,6,医疗软件 AI 增强
Sensus Healthcare,Sensus Healthcare Superficial X-ray Radiation Therapy System with Ultrasonic Imaging Capabilities,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K150037,,5,2,0,2,6,医疗软件 AI 增强
Sharp Electronics Corp.,MD308H DIGITAL/MB351H AUTO-BP MONITOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K842200,,5,2,0,2,6,远程监测风险分层与异常预警
Sherwood Medical Co.,ARGYLE VAC-U-CARE 100CC SUCT. RESERVOIR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K801372,,5,2,0,2,6,医疗软件 AI 增强
Sherwood Medical Co.,ASPIR-PULSE(TM) ARTERIAL BLOOD GAS (ABG) SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K945719,,5,2,0,2,6,医疗软件 AI 增强
Sherwood Medical Co.,ASPIR-PULSE(TM) SAF-T-VENT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K940575,,5,2,0,2,6,医疗软件 AI 增强
Sherwood Medical Co.,SHERWOOD MEDICAL ARTERIAL BLOOD GAS KIT I,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K925453,,5,2,0,2,6,医疗软件 AI 增强
Sherwood Medical Co.,SHERWOOD MEDICAL ARTERIAL BLOOD GAS KIT II,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K930471,,5,2,0,2,6,医疗软件 AI 增强
Shimadzu Medical Systems,MC125L-50 SHIMADZU MOBILE X-RAY SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K893637,,5,2,0,2,6,医疗软件 AI 增强
"Shimadzu Precision Instruments, Inc.",SHIMADZU MOBILE X-RAY SYSTEMS,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K940294,,5,2,0,2,6,医疗软件 AI 增强
"Sleep Devices, Inc.",SONA PILLOW,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K040161,,5,2,0,2,6,医疗软件 AI 增强
"Sleep Renewal, Inc.",THE EQUALIZER AIRWAY DEVICE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K870501,,5,2,0,2,6,医疗软件 AI 增强
"Smiths Medical Asd, Inc.",HEMODRAW ARTERIAL BLOOD SAMPLING SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K071269,,5,2,0,2,6,医疗软件 AI 增强
"Smiths Medical Asd, Inc.",MEDFUSION 4000 PUMP DEVICE SPECIFIC REPORTS SOLFWARE FOR PHARMGUARD SERVER VERSION 2.0,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K141193,,5,2,0,2,6,医疗软件 AI 增强
"Smiths Medical Asd, Inc.",SECURE ARTERIAL BLOOD SAMPLING SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070340,,5,2,0,2,6,医疗软件 AI 增强
"Solopak Medical Products, Inc.",MAXCESS NEEDLE FREE CONNECTOR (8200),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K960661,,5,2,0,2,6,医疗软件 AI 增强
Solutions For Tomorrow AB,Mobile X-ray unit (!M1),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K251710,,5,2,0,2,6,医疗软件 AI 增强
"Somnomed, Inc.",Rest Assure System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233497,,5,2,0,2,6,医疗软件 AI 增强
"Sonicaid, Inc.",MODEL AP 180 MINI-MONITOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K812256,,5,2,0,2,6,远程监测风险分层与异常预警
"Sound Life Sciences, Inc.",Breathe Easy Mobile Respiratory Monitor (MRM),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K211387,,5,2,0,2,6,远程监测风险分层与异常预警
"Stanford Assoc., Inc.",HEART RATE COMPUTER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K791862,,5,2,0,2,6,医疗软件 AI 增强
Steven Frank Mercereau,VACVENT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K931873,,5,2,0,2,6,医疗软件 AI 增强
Strato Medical Corp.,STRATOFUSE SYRINGE PIGGYBACK PUMP,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K844627,,5,2,0,2,6,医疗软件 AI 增强
Stryker Medical,STRYKER AGILITY INTENSIVE CARE BED,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K946149,,5,2,0,2,6,医疗软件 AI 增强
Summit World Trade Corp.,MOBILE MRP-20 MAGNETIC RESONANCE DIAGNOSTIC DEVICE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K901980,,5,2,0,2,6,医疗软件 AI 增强
Sunrise SA,Sunrise,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K222262,,5,2,0,2,6,医疗软件 AI 增强
Surgi-Quip Inc.U,SELF-CONTAINED MOBILE OPHTHAL. OPER. .,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K822427,,5,2,0,2,6,医疗软件 AI 增强
"Surgikos, Inc.",HEALTH CARE EYE PROTECTION,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K875107,,5,2,0,2,6,医疗软件 AI 增强
"Sway Medical, Inc.",Sway System Sports Plus,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K241737,,5,2,0,2,6,医疗软件 AI 增强
"Takara Belmont USA, Inc.","ADR PLUS SSXI IMAGING DEVICE FOR X-RAY SYSTEMS SUCH AS X-CALIBER, X-CALIBER CM, ANA-BEL AND ANA-BEL CM",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041834,,5,2,0,2,6,医疗软件 AI 增强
Target Therapeutics,SPINNAKER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K965189,,5,2,0,2,6,医疗软件 AI 增强
Target Therapeutics,TAPER FLEX-TIP STEERABLE GUIDEWIRE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K880762,,5,2,0,2,6,医疗软件 AI 增强
Target Therapeutics,"TRACKER(R) UNIBODY CATH & TRACKER 25 CATH,MODIFIED",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K915521,,5,2,0,2,6,医疗软件 AI 增强
"Technalithics Laboratories, Inc.",MODEL HS-2 TENS DEVICE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K962951,,5,2,0,2,6,医疗软件 AI 增强
"Telcam Medical Devices, Inc.",CONVEEN LEG BAG W/TUBE-DRAINAGE BAG,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832537,,5,2,0,2,6,医疗软件 AI 增强
Tenon Medical,CATAMARAN SI Joint Fusion System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K260477,,5,2,0,2,6,医疗软件 AI 增强
Terumo Medical Corp.,"PREZA-PAK II, ARTERIAL BLOOD SAMPLING SY",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K812338,,5,2,0,2,6,医疗软件 AI 增强
The Biomed Group,BIO CARE OXYGEN CONCENTRATOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K810272,,5,2,0,2,6,医疗软件 AI 增强
The Clell Corp.,THE CELL CARE SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K860537,,5,2,0,2,6,医疗软件 AI 增强
Therapanacea Sas,ART-Plan,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K230023,,5,2,0,2,6,医疗软件 AI 增强
Thomasville Medical Assoc.,VARIOUS FORCEPS,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K930799,,5,2,0,2,6,医疗软件 AI 增强
"Toshiba America Medical Systems, In.C",SXT-60F/60M MOBILE C ARM X-RAY UNIT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K896387,,5,2,0,2,6,医疗软件 AI 增强
Toshibamedical Systems Corporation,"DIGITAL RADIOGRAPHY SYSTEM WITH FLAT PANEL DETECTOR, MODEL DFP8000D",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041027,,5,2,0,2,6,医疗软件 AI 增强
Transidyne General Corp.,MODEL 1050 - UMBILICAL CORD BLOOD SAMPLING KIT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K897133,,5,2,0,2,6,医疗软件 AI 增强
"Transtimulation Research, Inc.",TEA Device,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K230526,,5,2,0,2,6,医疗软件 AI 增强
Trex Enterprises Corp.,PDX-2000 PORTABLE DIGITAL X-RAY SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K012379,,5,2,0,2,6,医疗软件 AI 增强
"U.S. Mfg. & Management, Inc.",CONTROLLED PASSIVE MOTION MACHINE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K920860,,5,2,0,2,6,医疗软件 AI 增强
"Uni-Patch, Inc.",TENS/FES/NMES ELECTRODES,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K962332,,5,2,0,2,6,医疗软件 AI 增强
"Utah Medical Products, Inc.",ABC IN-LINE BLOOD SAMPLING KIT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K955663,,5,2,0,2,6,医疗软件 AI 增强
"Varian Medical Systems, Inc.",ARIA Radiation Therapy Management,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K173838,,5,2,0,2,6,医疗软件 AI 增强
"Viasys Sleep Systems, LLC",MINI CPAP DEVICE AND HUMIDIFIER ACCESSORY,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K071069,,5,2,0,2,6,医疗软件 AI 增强
Vidar Systems Corp.,VIDAR VISION 2000,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070563,,5,2,0,2,6,医疗软件 AI 增强
"Vignet, Inc.",VIGNET TELEHEALTH MANAGER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K113446,internet_healthcare,5,2,0,2,6,在线问诊分诊、问答和医患服务自动化
"Vista Lifesciences, Inc.",ANAM Test System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K201376,,5,2,0,2,6,医疗软件 AI 增强
"Vista Lifesciences, Inc.",ANAM Test System: Military Battery,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K150154,,5,2,0,2,6,医疗软件 AI 增强
"Viterion Telehealthcare, LLC",VITERION 100 TELEHEALTH MONITOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K030419,internet_healthcare,5,2,0,2,6,远程监测风险分层与异常预警; 在线问诊分诊、问答和医患服务自动化
Volcano Corporation,Volcano Visions PV .018 Digital IVUS Catheter,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K150442,,5,2,0,2,6,医疗软件 AI 增强
Warner-Lambert Co.,DESERET ARTERIAL BLOOD SAMPLING KIT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K822248,,5,2,0,2,6,医疗软件 AI 增强
"Wen Hao, Inc.",EXAM GLOVES (MFG. GUEY HER ENT. CO. LTD),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K893025,,5,2,0,2,6,医疗软件 AI 增强
"Whiplash Analysis, Inc.",CERVICAL FUNCTION INDICATOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K943430,,5,2,0,2,6,医疗软件 AI 增强
Woebot Health,Woebot,digital_therapeutics_or_dtx,round2_seed,https://woebothealth.com/,digital_therapeutics; mental_health,5,6,6,5,6,心理/睡眠分层干预与对话式支持
"Wuestec Medical, Inc.",LIGHTLINE-M,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K974240,,5,2,0,2,6,医疗软件 AI 增强
上海卓昕医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697526051015320260310102355590,,5,2,0,2,6,医生工作流、病历摘要和临床文档自动化
上海卓昕医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697526051016020260310102633864,,5,2,0,2,6,医生工作流、病历摘要和临床文档自动化
上海卓昕医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697526051005420250714040147634,,5,2,0,2,6,医生工作流、病历摘要和临床文档自动化
上海联影智能科技股份有限公司,放射治疗轮廓勾画软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760000520220614030658366,samd,5,7,6,10,6,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
医伟司安股份有限公司,外周血管慢性闭塞病变导管,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=bc1fbf9e-231d-497f-a295-00f33b8d39cd,,5,2,0,2,6,医疗软件 AI 增强
医伟司安股份有限公司,外周血管慢性闭塞病变导管,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=89da9d2d-88df-4b62-8ad2-1d7a9e80bf18,,5,2,0,2,6,医疗软件 AI 增强
医伟司安股份有限公司,外周血管慢性闭塞病变导管,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=c860aa99-8a9a-4411-a9f8-a1a6d3891313,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530816962026011502474526,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119832026011502474527,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530817192026011502474528,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530817022026011502474529,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530816892026011502474530,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530817332026011502474531,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119452026011502474532,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530817262026011502474533,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119692026011502474534,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530120032026011502474535,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530816722026011502474536,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119902026011502474537,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119762026011502474538,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119522026011502474539,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530119382026011502474540,,5,2,0,2,6,医疗软件 AI 增强
深圳迈瑞生物医疗电子股份有限公司,移动式X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=069030530817402026011502474541,,5,2,0,2,6,医疗软件 AI 增强
绍兴金箓生物技术有限公司,慢性淋巴细胞白血病染色体及基因异常检测试剂盒（荧光原位杂交法）,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697532900221620240626030509298,,5,2,0,2,6,医疗软件 AI 增强
